datetime,share_price,symb,symbol,orderid,instruction,desc,quantity,status,price,trade P/L,share P/L
2023-01-24T16:30:55+0000,288.96,QQQ_012423P289,6013547671,BUY_TO_OPEN,QQQ Jan 24 2023 289.0 Put,1.0,FILLED,1.36
2023-01-24T16:31:47+0000,288.77,QQQ_012423P289,6013552499,SELL_TO_CLOSE,QQQ Jan 24 2023 289.0 Put,1.0,FILLED,1.44,0.08,-0.18999999999999773
2023-01-24T17:08:19+0000,288.72,QQQ_012423C288,6013693146,BUY_TO_OPEN,QQQ Jan 24 2023 288.0 Call,1.0,FILLED,1.68
2023-01-24T17:11:19+0000,288.89,QQQ_012423C288,6013697179,SELL_TO_CLOSE,QQQ Jan 24 2023 288.0 Call,1.0,FILLED,1.76,0.08,0.16999999999995907
