datetime,symbol,orderid,instruction,desc,quantity,status,price,trade P/L
2022-06-27T14:13:24+0000,QQQ_062722P293,5660333061,BUY_TO_OPEN,QQQ Jun 27 2022 293.0 Put,2.0,FILLED,1.63
2022-06-27T14:14:11+0000,QQQ_062722P293,5660349504,BUY_TO_OPEN,QQQ Jun 27 2022 293.0 Put,2.0,FILLED,1.8
2022-06-27T14:26:19+0000,QQQ_062722P293,5660422974,SELL_TO_CLOSE,QQQ Jun 27 2022 293.0 Put,1.0,FILLED,2.0,0.2
2022-06-27T15:45:05+0000,QQQ_062722C294,5660774485,BUY_TO_OPEN,QQQ Jun 27 2022 294.0 Call,2.0,FILLED,1.68
2022-06-27T15:46:05+0000,QQQ_062722C294,5660790723,SELL_TO_CLOSE,QQQ Jun 27 2022 294.0 Call,2.0,FILLED,1.82,0.14
