date,open,high,low,close,volume
6/30/99,88.8573,90.7549,88.3416,90.4249,16856100
7/1/99,90.4249,91.4149,89.8061,91.1055,9939500
7/2/99,91.1674,92.075,91.023,92.0131,3772800
7/6/99,91.91,92.9,91.4768,91.9925,11221100
7/7/99,91.7862,92.2193,91.4252,92.1162,3230700
7/8/99,91.7862,92.8175,91.5799,92.1884,7101500
7/9/99,92.405,92.7968,92.1162,92.735,2976800
7/12/99,93.0238,93.0238,92.075,92.3225,4436300
7/13/99,91.9925,92.3534,91.518,91.9925,6477600
7/14/99,92.405,92.5493,91.5799,92.5081,4382500
7/15/99,92.9206,93.3125,92.6112,93.0959,3348600
7/16/99,93.23,93.8282,92.9,93.6013,2281500
7/19/99,93.8488,93.8901,92.7763,92.9825,4287000
7/20/99,92.4875,92.6731,90.7755,91.0745,7060100
7/21/99,91.1468,91.683,90.6311,90.9714,4793700
7/22/99,90.7136,91.0849,89.4142,89.7751,7804100
7/23/99,90.198,90.4249,89.1873,89.5998,4603000
7/26/99,89.0223,89.8473,88.8573,88.9398,4333400
7/27/99,89.7648,90.5589,89.3523,89.6823,5908500
7/28/99,89.9298,90.6311,89.4967,89.9711,3955500
7/29/99,89.0636,89.2698,87.991,88.7129,7760600
7/30/99,88.981,89.3317,87.496,87.6197,5994300
8/2/99,87.6197,88.9398,87.4547,87.826,6065500
8/3/99,88.2591,88.3416,86.7122,87.4135,5445400
8/4/99,87.5991,88.3623,86.0934,86.2171,6497900
8/5/99,86.3822,87.0834,85.0414,87.0009,10322000
8/6/99,86.609,87.1247,85.4746,86.0521,7537700
8/9/99,86.1965,86.9906,85.6396,85.8665,5565900
8/10/99,85.7221,85.9077,83.8245,84.9177,9793300
8/11/99,85.5984,86.1552,84.8971,85.949,8003400
8/12/99,86.2584,87.0009,85.7427,85.8974,7036800
8/13/99,86.8772,87.9497,86.5472,87.8878,5857700
8/16/99,87.8672,88.4241,87.2897,88.2798,3927000
8/17/99,88.7335,89.0016,87.8672,88.8573,4808000
8/18/99,88.5788,88.6923,87.9497,88.2179,4355500
8/19/99,87.3722,87.9394,86.9184,87.496,6448100
8/20/99,87.826,88.5273,87.5785,88.3829,3663700
8/23/99,88.981,90.1257,88.8779,90.0742,5637800
8/24/99,89.8061,91.0643,89.3523,90.4042,9279500
8/25/99,90.5486,91.6005,89.8679,91.3324,6005300
8/26/99,91.2705,91.3633,90.0949,90.2392,4322300
8/27/99,90.3424,90.4661,89.1461,89.1461,6247400
8/30/99,89.3317,89.4348,87.1247,87.496,4652000
8/31/99,87.7435,88.2798,86.3822,87.166,11453700
9/1/99,87.7435,88.2694,87.331,88.2385,6863900
9/2/99,87.2072,87.5681,86.2377,87.1968,10896300
9/3/99,89.0223,90.0949,88.8985,89.7442,9160800
9/7/99,89.8061,90.1774,89.2492,89.4142,4560800
9/8/99,89.0016,89.8061,88.4654,88.981,6159600
9/9/99,88.9398,89.2698,88.2385,88.9398,6177800
9/10/99,89.9298,90.002,89.0636,89.6823,2934500
9/13/99,89.1873,89.4142,88.7748,89.0738,2320500
9/14/99,88.486,88.816,88.0322,88.486,3736000
9/15/99,89.3936,89.3936,87.0422,87.0834,6984500
9/16/99,87.4547,87.661,86.0109,87.4238,15377600
9/17/99,87.7807,88.6494,87.4704,88.5253,8542300
9/20/99,88.6494,88.6908,88.0909,88.4012,2803900
9/21/99,87.5325,87.6772,86.1467,86.5397,9335200
9/22/99,86.8706,87.2636,85.8778,86.4466,13009100
9/23/99,87.2429,87.2429,84.4713,84.6368,12204100
9/24/99,84.5541,84.9677,83.6026,84.5541,13792900
9/27/99,85.2159,85.8778,84.9057,85.1125,6970300
9/28/99,84.6782,85.2573,83.1062,84.947,11063400
9/29/99,85.0091,85.4641,83.8922,83.9336,7580300
9/30/99,84.3472,85.671,84.0369,85.2159,7498900
10/1/99,84.6782,85.0918,83.8095,85.0298,11127100
10/4/99,85.5055,86.6224,85.2159,86.5397,6341600
10/5/99,86.519,87.3463,85.1746,86.4569,11976000
10/6/99,86.5397,87.9048,86.4983,87.7807,10308200
10/7/99,87.9358,88.0289,87.0361,87.2843,6535600
10/8/99,87.2016,88.608,86.8602,88.608,9674300
10/11/99,88.4218,88.7735,88.2357,88.4632,4282000
10/12/99,88.1116,88.2357,86.8292,87.0981,8686100
10/13/99,86.4983,86.912,84.8436,84.8436,10469300
10/14/99,85.0401,85.5055,83.8922,84.8229,10562200
10/15/99,83.3958,83.8922,82.403,82.6512,14238700
10/18/99,82.6926,83.3544,81.6997,83.251,9758800
10/19/99,84.1818,84.885,83.3544,84.0577,14392900
10/20/99,84.5541,85.6916,84.1404,84.885,9759400
10/21/99,84.2024,85.3814,83.8095,85.3814,9105400
10/22/99,85.8778,86.8499,85.7537,86.1053,8309600
10/25/99,85.5882,86.3535,85.2159,85.671,8114300
10/26/99,86.1674,86.4983,84.5954,84.5954,6256300
10/27/99,84.9677,86.2501,84.885,86.126,5433300
10/28/99,87.6566,89.2595,87.4911,89.0631,10509700
10/29/99,89.9111,91.1314,89.8283,90.6764,10988600
11/1/99,90.3454,90.6764,89.7249,89.7249,4006500
11/2/99,89.9938,90.8418,89.0837,89.0837,6516900
11/3/99,90.0145,90.2627,89.4354,89.6836,7222300
11/4/99,90.5109,90.9142,89.8594,90.3661,7907500
11/5/99,91.7519,92.0725,90.5316,91.2555,7431500
11/8/99,90.6764,91.5864,90.5109,91.3382,4649200
11/9/99,91.6692,91.7933,90.2006,90.4799,4533700
11/10/99,90.18,91.5968,90.0662,91.1521,6405600
11/11/99,91.4623,91.6692,90.9866,91.6692,4794100
11/12/99,92.1656,92.6516,90.7591,92.4965,11802900
11/15/99,92.5585,92.8275,92.269,92.7137,2187500
11/16/99,93.0343,94.6476,92.724,93.4893,7544800
11/17/99,94.1512,94.6062,93.5307,93.7375,9459000
11/18/99,94.2753,94.6476,93.7375,94.3994,4491000
11/19/99,94.2546,94.6269,93.9857,94.3167,4832100
11/22/99,94.2753,94.6476,93.6548,94.296,4155400
11/23/99,94.5442,94.5442,92.9102,93.4686,5918000
11/24/99,93.1584,94.2753,92.662,93.965,4459700
11/26/99,94.296,94.5649,93.4893,93.6134,1693900
11/29/99,93.2411,93.934,92.9516,93.2825,7348600
11/30/99,93.1584,94.1926,92.0001,92.1862,7682000
12/1/99,92.207,92.9929,92.0001,92.9308,6980200
12/2/99,93.0757,93.5721,92.9102,93.4893,6698300
12/3/99,94.6683,96.1988,94.6683,95.206,10045400
12/6/99,94.9992,95.1233,94.1512,94.5028,3138900
12/7/99,94.8337,94.8544,93.5721,93.7375,10714200
12/8/99,93.5513,94.0271,92.9929,93.1377,4611400
12/9/99,93.8616,94.1305,92.2483,93.5927,6474700
12/10/99,94.1719,94.5235,93.2411,93.903,5127300
12/13/99,93.6134,94.4614,93.51,94.0685,4210800
12/14/99,93.7375,94.3063,93.0757,93.1584,5739000
12/15/99,92.9102,94.1202,92.6826,93.6548,6879100
12/16/99,94.1098,94.4201,93.4272,94.0685,5854900
12/17/99,94.8784,95.0858,94.2564,94.6711,4775400
12/20/99,94.5882,95.0028,93.6136,93.9869,4608700
12/21/99,93.9454,95.5834,93.7795,95.4175,7981300
12/22/99,95.2931,95.6663,94.8577,95.6663,5377500
12/23/99,96.2158,97.1902,96.2054,97.1902,5721700
12/27/99,97.2006,97.3872,96.2469,97.0555,2691000
12/28/99,96.786,97.2006,96.5267,96.9933,4084500
12/29/99,97.0762,97.408,96.4128,97.408,3001000
12/30/99,97.6153,97.9056,96.9933,97.2939,3641300
12/31/99,97.4287,97.8641,97.0348,97.4494,3172700
1/3/00,98.3617,98.3617,95.459,96.4957,8164300
1/4/00,95.2309,95.5834,92.6495,92.7221,8089800
1/5/00,92.8465,93.9039,91.0634,92.888,12177900
1/6/00,92.6392,93.8832,91.3951,91.3951,6227200
1/7/00,93.0953,96.703,92.9295,96.703,8066500
1/10/00,97.0348,97.4701,96.2261,97.0348,5741700
1/11/00,96.7445,96.9311,95.2102,95.8737,7503700
1/12/00,95.9358,95.9358,94.7955,94.9199,6907700
1/13/00,95.8529,96.703,95.065,96.2054,5158300
1/14/00,97.2213,97.8434,96.8481,97.5116,7437300
1/18/00,96.4335,97.2836,96.3298,96.7445,6488500
1/19/00,96.4128,97.5324,96.2054,97.5324,6157900
1/20/00,97.5116,97.5116,95.4175,96.0395,5800100
1/21/00,96.5372,96.5372,95.5834,95.8322,6244800
1/24/00,96.6408,96.7652,92.494,93.116,7896900
1/25/00,93.2301,94.1735,92.2245,94.1735,9942500
1/26/00,93.5515,93.9143,92.9502,93.4271,5158100
1/27/00,94.1113,94.3601,91.6439,93.0539,10922700
1/28/00,92.5148,92.9295,89.923,90.1511,11916200
1/31/00,90.1096,92.6702,89.5706,92.5977,10768700
2/1/00,92.7221,94.0076,91.9135,93.51,8419900
2/2/00,93.738,94.3808,93.1368,93.5929,6205900
2/3/00,93.4685,95.0443,92.888,95.0028,7997500
2/4/00,95.0028,95.5419,94.2979,94.6089,4925400
2/7/00,94.5882,94.7333,93.8417,94.4638,5845800
2/8/00,95.5212,95.9151,95.2931,95.7493,4936400
2/9/00,95.8529,95.8529,93.7277,93.738,8511500
2/10/00,93.9661,94.5882,93.4685,93.9247,6690600
2/11/00,94.1113,94.1735,91.5817,92.0172,9849800
2/14/00,92.7428,92.7428,91.7684,92.5562,8528800
2/15/00,92.3904,93.6966,91.4262,93.6033,11078300
2/16/00,93.1368,93.51,92.0897,92.2245,8845400
2/17/00,93.1783,93.1783,91.7061,91.7476,7584200
2/18/00,92.1416,92.1416,89.3217,89.7779,9409200
2/22/00,89.695,90.4621,88.596,89.5498,16415400
2/23/00,89.9852,91.2085,89.2388,90.6073,12119000
2/24/00,90.6902,90.9182,88.3058,88.7827,17375000
2/25/00,89.695,90.7109,88.3265,88.4613,10559900
2/28/00,88.4924,90.6902,88.0569,90.317,13397800
2/29/00,90.2755,91.1878,90.0682,91.1878,8242500
3/1/00,91.3122,92.2245,91.0426,91.8513,6868000
3/2/00,92.0172,92.3074,91.1256,91.9135,7600200
3/3/00,93.1783,94.0283,92.7013,93.6344,12770300
3/6/00,93.4271,93.7795,92.0586,92.7221,11967100
3/7/00,92.888,92.9916,89.7157,90.9286,20062000
3/8/00,90.545,91.4573,89.5913,90.8146,11808500
3/9/00,91.0634,93.4685,90.317,93.4685,5500900
3/10/00,93.0124,94.215,92.5769,92.9709,7924600
3/13/00,90.6902,93.199,90.0267,91.9549,10540500
3/14/00,92.4111,92.9502,90.3377,90.6487,8263900
3/15/00,90.8146,93.1783,90.2755,92.7636,10300800
3/16/00,93.9661,97.4287,93.4685,97.0969,25601400
3/17/00,96.9888,98.4438,96.7393,97.7371,10272900
3/20/00,97.6955,98.0073,96.3028,97.2382,12502300
3/21/00,96.8017,99.6078,96.1157,99.2337,13612600
3/22/00,99.4831,100.3353,98.9011,99.8365,8260000
3/23/00,99.2129,102.0814,99.2129,101.5409,11654500
3/24/00,101.6865,103.5988,100.9173,102.1438,11462900
3/27/00,102.019,102.2892,100.9797,101.0629,8798600
3/28/00,100.6056,101.7592,100.169,100.4809,6334400
3/29/00,100.8134,101.4266,99.5454,100.5848,6747500
3/30/00,99.878,101.0524,97.8618,98.9011,9491900
3/31/00,99.5247,101.3123,98.7348,100.0236,9249100
4/3/00,99.8573,100.6056,98.9011,100.6056,8508200
4/4/00,100.9382,101.7696,94.0475,99.8573,19585500
4/5/00,98.3607,100.3146,98.1944,99.2337,8387200
4/6/00,99.9404,100.8966,99.109,100.0963,6378500
4/7/00,100.8134,101.1876,100.1067,100.7303,6023600
4/10/00,100.9382,101.8423,99.982,100.3353,9624200
4/11/00,99.7741,100.855,98.6932,100.0443,9006400
4/12/00,100.0236,100.5432,97.2174,97.3005,10779200
4/13/00,98.0904,98.5477,95.6376,95.9494,12225800
4/14/00,94.8686,94.9933,88.799,90.4619,29604000
4/17/00,89.9214,93.6214,89.5888,93.6214,23918200
4/18/00,93.4967,96.0949,92.977,96.0949,11069200
4/19/00,96.1157,96.5315,94.8062,95.2011,6553700
4/20/00,95.4921,95.7416,94.7023,95.6584,8537600
4/24/00,94.1203,95.3259,93.4551,94.6191,12893100
4/25/00,96.1989,98.5477,96.0742,98.5477,14102000
4/26/00,98.423,98.9427,97.1135,97.4356,7711100
4/27/00,95.118,98.0073,95.118,97.1135,15595300
4/28/00,97.7786,98.3502,96.4899,96.5106,8743400
5/1/00,97.4876,98.7659,97.0095,97.8202,7328300
5/2/00,96.7809,97.8618,95.8663,95.8663,9411900
5/3/00,95.7832,95.7832,92.977,93.6214,12630700
5/4/00,94.4528,94.6918,93.6214,94.3281,5963600
5/5/00,93.8292,95.7832,93.7461,95.4713,7862400
5/8/00,94.9517,95.3674,94.3489,94.7542,5064100
5/9/00,95.1596,95.3882,93.2992,93.9955,5620300
5/10/00,93.4551,93.7669,91.6259,91.8753,10293900
5/11/00,93.2057,94.1203,92.5405,93.9747,7091100
5/12/00,94.3281,95.4298,94.2034,94.9933,5960800
5/15/00,94.9517,96.8536,94.4528,96.6354,4441300
5/16/00,97.4876,98.2567,96.6562,97.5708,8192200
5/17/00,96.9056,97.2382,96.0949,96.5522,5907200
5/18/00,96.864,97.3213,95.3674,95.3674,4325600
5/19/00,94.827,95.2738,93.3927,93.8708,6518400
5/22/00,93.954,94.0994,91.127,93.1641,10839400
5/23/00,93.4135,93.663,91.5012,91.7922,7979200
5/24/00,91.7922,93.5798,90.7945,93.2888,11081500
5/25/00,93.5798,94.3281,91.6051,91.6882,8278900
5/26/00,92.3326,92.9147,91.3453,91.7922,4814000
5/30/00,93.1225,95.0764,92.7691,94.7854,5362700
5/31/00,94.827,95.7832,94.5152,94.9933,6056500
6/1/00,95.5753,96.7393,95.118,96.6562,8961600
6/2/00,99.0674,99.1713,98.1008,98.3398,8962200
6/5/00,98.0904,98.5893,97.6955,97.8618,6998100
6/6/00,97.5292,98.2983,97.0511,97.4252,4858900
6/7/00,97.5292,98.4438,97.1135,98.1008,4919500
6/8/00,98.1112,98.2775,97.1551,97.7163,5723100
6/9/00,98.1112,98.423,96.864,97.5084,3085300
6/12/00,97.7578,97.7578,96.3652,96.3652,3678900
6/13/00,96.3236,98.2775,96.1989,98.1735,6558700
6/14/00,98.6101,99.0258,97.9034,98.3398,6420500
6/15/00,98.5269,98.9427,97.6747,98.5477,5881200
6/16/00,98.8859,98.8859,97.2607,97.7399,5567900
6/19/00,97.6565,99.4484,97.5107,98.99,5106900
6/20/00,98.8025,99.2609,98.0108,98.6358,6480000
6/21/00,97.9691,98.9692,97.9378,98.5942,3115000
6/22/00,98.3858,98.4691,96.6773,97.094,7490500
6/23/00,97.219,97.4274,95.9272,96.2606,4863300
6/26/00,96.9273,97.5107,96.5939,97.5002,5201300
6/27/00,97.3335,97.8232,96.6877,96.7814,4159500
6/28/00,97.094,98.0003,96.8856,97.0523,5347700
6/29/00,96.5106,97.1773,95.6876,96.1356,6345700
6/30/00,95.9689,97.0731,95.9376,96.8648,7420200
7/3/00,96.969,98.3025,96.8023,98.1982,1436600
7/5/00,97.594,97.7815,96.2606,96.4273,2748200
7/6/00,96.6356,97.6565,96.1564,97.1773,5963200
7/7/00,97.8024,99.1984,97.5107,98.74,3034800
7/10/00,98.5942,99.2817,98.3649,98.5733,2816100
7/11/00,98.3233,99.4276,98.1149,98.7816,5431600
7/12/00,99.5317,100.0943,99.1359,99.4276,5883000
7/13/00,100.0005,100.261,99.4693,99.8651,5356000
7/14/00,100.3027,100.8444,99.7922,100.8444,5341900
7/17/00,100.6672,101.334,100.4694,100.6777,4208300
7/18/00,100.4277,100.4277,99.5734,99.8547,4262100
7/19/00,99.6567,99.9484,98.8442,99.0525,8506800
7/20/00,99.3442,100.4277,99.2192,100.4277,4538900
7/21/00,99.8443,99.8443,98.4691,98.4691,5656900
7/24/00,98.7608,99.2504,97.7191,97.9065,5628500
7/25/00,98.5108,98.5733,97.8649,98.2191,4757100
7/26/00,97.9899,98.1149,97.1044,97.2607,12062500
7/27/00,97.3023,97.7607,96.4689,96.9273,7652600
7/28/00,97.1565,97.2815,94.3541,94.7395,6229500
7/31/00,95.3021,96.0939,94.7187,95.3438,5265500
8/1/00,95.7605,96.4897,95.4271,95.9272,3946600
8/2/00,95.9272,96.9481,95.7605,96.4064,7439800
8/3/00,95.2605,97.219,95.0938,97.0731,4607100
8/4/00,97.5524,97.8232,96.9481,97.594,3686600
8/7/00,97.8232,98.9692,97.594,98.7608,4159800
8/8/00,98.3441,99.2192,98.3441,99.1359,3658700
8/9/00,99.438,99.4901,98.2608,98.3025,5383800
8/10/00,98.3649,98.5837,97.5315,97.8232,4193400
8/11/00,97.7607,98.6775,97.0523,98.2816,5089400
8/14/00,98.5316,99.7193,98.0524,99.5317,2966700
8/15/00,99.5734,99.886,99.0525,99.4484,5564600
8/16/00,99.5526,99.9693,98.5733,99.0942,5191600
8/17/00,99.1359,100.3027,98.9067,100.136,5652200
8/18/00,100.261,100.261,99.4901,99.8026,4626400
8/21/00,100.0318,100.4902,99.6151,100.3443,2380600
8/22/00,100.386,100.8861,100.0735,100.1777,3075300
8/23/00,99.886,100.8652,99.5317,100.5735,5483200
8/24/00,100.7819,101.0111,100.3443,100.8861,4529000
8/25/00,100.7819,101.0944,100.636,100.8444,2822200
8/28/00,100.8444,101.9487,100.8444,101.1882,5518700
8/29/00,100.9694,101.2611,100.6152,101.209,3561900
8/30/00,100.8861,101.0111,100.2401,100.2401,3964800
8/31/00,100.7194,102.0737,100.6152,101.5736,4863100
9/1/00,102.1779,102.407,101.3445,101.6778,3191200
9/5/00,101.2611,101.4799,100.5527,100.8652,3470800
9/6/00,100.8027,101.3132,99.6984,99.7193,4322200
9/7/00,100.1777,100.7298,99.8964,100.5735,4265500
9/8/00,100.1985,100.3443,99.563,99.886,3518200
9/11/00,99.8443,100.8027,99.1359,99.7401,3937500
9/12/00,99.8443,100.1777,98.9692,99.0109,4769100
9/13/00,98.6775,99.5734,98.4483,99.2713,7691600
9/14/00,99.9276,99.9693,98.7816,99.7713,3397100
9/15/00,99.0563,99.0981,97.594,97.594,4085700
9/18/00,97.8447,98.2416,96.3929,96.6958,5109300
